X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Gesture
2.8169878,2.8672633,1.5562905,0.30481145,0.7383063,0.474459,0.05652397,0.5627472,0.3758197,0.2525492,0.38316736,0.12921959,0.06968183,0.2555525,0.20599726,0.10056526,0.2920644,0.08882474,0.16925721,0.16391182,0.10344061,0.12797217,0.23688366,0.036637835,0.15081617,0.14076966,0.050434586,0.15126507,0.1541452,0.05308272,0.10743236,0.17986636,0.028601723,0.17986636,0.10743236,0.05308272,0.1541452,0.15126507,0.050434586,0.14076966,0.15081617,0.036637835,0.23688366,0.12797217,0.10344061,0.16391182,0.16925721,0.08882474,0.2920644,0.10056526,0.20599726,0.2555525,0.06968183,0.12921959,0.38316736,0.2525492,0.3758197,0.5627472,0.05652397,0.474459,0.7383063,0.30481145,1.5562905,2.8672633,hh
2.884884,2.9551814,1.4265522,0.14064988,0.8600146,0.55649483,0.22423252,0.40359503,0.3614465,0.23054233,0.31254593,0.21890756,0.11378733,0.40546367,0.01935906,0.059781738,0.2929189,0.13170573,0.16062744,0.13807805,0.182555,0.15251657,0.1391801,0.13193554,0.12328623,0.17231697,0.073253125,0.13489681,0.17727943,0.034391917,0.13636068,0.14593753,0.030545853,0.14593753,0.13636068,0.034391917,0.17727943,0.13489681,0.073253125,0.17231697,0.12328623,0.13193554,0.1391801,0.15251657,0.182555,0.13807805,0.16062744,0.13170573,0.2929189,0.059781738,0.01935906,0.40546367,0.11378733,0.21890756,0.31254593,0.23054233,0.3614465,0.40359503,0.22423252,0.55649483,0.8600146,0.14064988,1.4265522,2.9551814,hh
2.8231568,3.0148573,1.4190389,0.24273558,0.75005454,0.53360033,0.18004705,0.5116447,0.20064136,0.15928914,0.33632287,0.3511217,0.1971072,0.29926458,0.14389955,0.07272813,0.3211181,0.16945368,0.15371759,0.11095885,0.16069433,0.09945446,0.30252513,0.027017754,0.14637108,0.1054429,0.09763843,0.17400652,0.1364668,0.06048494,0.116395615,0.23010592,0.029760735,0.23010592,0.116395615,0.06048494,0.1364668,0.17400652,0.09763843,0.1054429,0.14637108,0.027017754,0.30252513,0.09945446,0.16069433,0.11095885,0.15371759,0.16945368,0.3211181,0.07272813,0.14389955,0.29926458,0.1971072,0.3511217,0.33632287,0.15928914,0.20064136,0.5116447,0.18004705,0.53360033,0.75005454,0.24273558,1.4190389,3.0148573,hh
0.49112684,3.4076328,1.6546357,0.23498142,0.89238995,0.5861297,0.2865837,0.521277,0.40842372,0.110220805,0.49580172,0.18286268,0.2193671,0.14298424,0.2961607,0.2976599,0.34031034,0.1469446,0.10249313,0.33082733,0.11702561,0.120583,0.15283322,0.17548573,0.15988997,0.14891538,0.0650607,0.16989034,0.20891553,0.083645426,0.110673316,0.16763677,0.11440683,0.16763677,0.110673316,0.083645426,0.20891553,0.16989034,0.0650607,0.14891538,0.15988997,0.17548573,0.15283322,0.120583,0.11702561,0.33082733,0.10249313,0.1469446,0.34031034,0.2976599,0.2961607,0.14298424,0.2193671,0.18286268,0.49580172,0.110220805,0.40842372,0.521277,0.2865837,0.5861297,0.89238995,0.23498142,1.6546357,3.4076328,hh
3.8120282,2.4887009,1.1342096,0.20944197,0.5200185,0.5201686,0.17370476,0.44409743,0.27646556,0.06942609,0.36774546,0.22186254,0.1678662,0.07482372,0.4295774,0.072482936,0.33068502,0.1781799,0.07283336,0.21356383,0.14120461,0.06901292,0.062033813,0.20542073,0.08451707,0.12195857,0.12687153,0.0994032,0.120516956,0.059919264,0.050868712,0.14177136,0.09739537,0.14177136,0.050868712,0.059919264,0.120516956,0.0994032,0.12687153,0.12195857,0.08451707,0.20542073,0.062033813,0.06901292,0.14120461,0.21356383,0.07283336,0.1781799,0.33068502,0.072482936,0.4295774,0.07482372,0.1678662,0.22186254,0.36774546,0.06942609,0.27646556,0.44409743,0.17370476,0.5201686,0.5200185,0.20944197,1.1342096,2.4887009,hh
2.8188198,2.987387,1.4631578,0.3168967,0.7148942,0.50678426,0.22728007,0.59345305,0.15301345,0.23781082,0.29684928,0.4421592,0.2884073,0.4240262,0.17746525,0.09599349,0.26108655,0.2892224,0.2098268,0.19018011,0.19934918,0.073821515,0.19487715,0.054432612,0.14878358,0.19193298,0.11161789,0.13326451,0.13513693,0.0968698,0.107975535,0.19235495,0.086814635,0.19235495,0.107975535,0.0968698,0.13513693,0.13326451,0.11161789,0.19193298,0.14878358,0.054432612,0.19487715,0.073821515,0.19934918,0.19018011,0.2098268,0.2892224,0.26108655,0.09599349,0.17746525,0.4240262,0.2884073,0.4421592,0.29684928,0.23781082,0.15301345,0.59345305,0.22728007,0.50678426,0.7148942,0.3168967,1.4631578,2.987387,hh
3.0351834,2.8586993,1.4718561,0.19520034,0.65118694,0.68528974,0.2391352,0.5170762,0.24989793,0.02735319,0.4702783,0.18284838,0.12859021,0.23428048,0.16597101,0.15752588,0.21329063,0.08159239,0.08294141,0.23931593,0.099010386,0.14165454,0.13173625,0.1034011,0.12641634,0.19406612,0.01399926,0.14509957,0.18005045,0.061103314,0.15405457,0.11459784,0.014469128,0.11459784,0.15405457,0.061103314,0.18005045,0.14509957,0.01399926,0.19406612,0.12641634,0.1034011,0.13173625,0.14165454,0.099010386,0.23931593,0.08294141,0.08159239,0.21329063,0.15752588,0.16597101,0.23428048,0.12859021,0.18284838,0.4702783,0.02735319,0.24989793,0.5170762,0.2391352,0.68528974,0.65118694,0.19520034,1.4718561,2.8586993,hh
2.7710009,2.8544948,1.5515287,0.2426827,0.78138053,0.6318275,0.26174816,0.51307875,0.22104587,0.022940328,0.43083534,0.17931725,0.09920596,0.2855718,0.15589942,0.12609693,0.21336253,0.10681579,0.099157974,0.2330703,0.096212804,0.14887127,0.14950085,0.081400946,0.1716293,0.20893867,0.0897113,0.13722453,0.16029829,0.044490136,0.11263728,0.1333465,0.06217597,0.1333465,0.11263728,0.044490136,0.16029829,0.13722453,0.0897113,0.20893867,0.1716293,0.081400946,0.14950085,0.14887127,0.096212804,0.2330703,0.099157974,0.10681579,0.21336253,0.12609693,0.15589942,0.2855718,0.09920596,0.17931725,0.43083534,0.022940328,0.22104587,0.51307875,0.26174816,0.6318275,0.78138053,0.2426827,1.5515287,2.8544948,hh
0.2545739,3.2161422,1.9110868,0.17658077,0.9738708,0.62132084,0.22291605,0.58571565,0.3901329,0.03907649,0.4166684,0.25689012,0.11894333,0.31271648,0.27091378,0.1238119,0.22616802,0.1812392,0.15988456,0.2362338,0.18506533,0.11374162,0.15838102,0.06568931,0.14767201,0.23061682,0.13164648,0.12192455,0.16731678,0.11146406,0.14520891,0.17783548,0.13680218,0.17783548,0.14520891,0.11146406,0.16731678,0.12192455,0.13164648,0.23061682,0.14767201,0.06568931,0.15838102,0.11374162,0.18506533,0.2362338,0.15988456,0.1812392,0.22616802,0.1238119,0.27091378,0.31271648,0.11894333,0.25689012,0.4166684,0.03907649,0.3901329,0.58571565,0.22291605,0.62132084,0.9738708,0.17658077,1.9110868,3.2161422,hh
3.8966744,2.3260128,1.358107,0.11013165,0.61623764,0.6052344,0.1345749,0.49070913,0.23496288,0.07927025,0.34854874,0.16294523,0.08206288,0.22482814,0.13301647,0.095084004,0.18967865,0.10693315,0.095834345,0.17890011,0.10044016,0.12896952,0.17484754,0.07714069,0.14375924,0.16351336,0.047153912,0.11958735,0.12234573,0.08640879,0.11871646,0.10425641,0.06038137,0.10425641,0.11871646,0.08640879,0.12234573,0.11958735,0.047153912,0.16351336,0.14375924,0.07714069,0.17484754,0.12896952,0.10044016,0.17890011,0.095834345,0.10693315,0.18967865,0.095084004,0.13301647,0.22482814,0.08206288,0.16294523,0.34854874,0.07927025,0.23496288,0.49070913,0.1345749,0.6052344,0.61623764,0.11013165,1.358107,2.3260128,hh
2.3559582,3.0695615,1.5459992,0.2712217,0.8031143,0.5189855,0.092363104,0.5352549,0.42081445,0.1973283,0.36546054,0.1769422,0.10480997,0.31351972,0.16615596,0.14413027,0.27614748,0.10480989,0.123440005,0.15948623,0.07749046,0.12647417,0.22361001,0.079235196,0.125766,0.18709026,0.07485329,0.16477747,0.13051578,0.026563104,0.11212159,0.17469425,0.028190447,0.17469425,0.11212159,0.026563104,0.13051578,0.16477747,0.07485329,0.18709026,0.125766,0.079235196,0.22361001,0.12647417,0.07749046,0.15948623,0.123440005,0.10480989,0.27614748,0.14413027,0.16615596,0.31351972,0.10480997,0.1769422,0.36546054,0.1973283,0.42081445,0.5352549,0.092363104,0.5189855,0.8031143,0.2712217,1.5459992,3.0695615,hh
2.6681843,2.9832237,1.4492171,0.14570424,0.82342654,0.6357214,0.27908492,0.4059107,0.434164,0.23818077,0.40855676,0.19670919,0.06754417,0.3641613,0.101782955,0.10509647,0.23094076,0.09375362,0.098681144,0.21352607,0.07065277,0.12380759,0.201672,0.068997875,0.10109264,0.19007805,0.00987861,0.11048205,0.19032599,0.05041978,0.13277991,0.14695902,0.026433222,0.14695902,0.13277991,0.05041978,0.19032599,0.11048205,0.00987861,0.19007805,0.10109264,0.068997875,0.201672,0.12380759,0.07065277,0.21352607,0.098681144,0.09375362,0.23094076,0.10509647,0.101782955,0.3641613,0.06754417,0.19670919,0.40855676,0.23818077,0.434164,0.4059107,0.27908492,0.6357214,0.82342654,0.14570424,1.4492171,2.9832237,hh
2.5286527,2.975842,1.5572417,0.20104346,0.85096174,0.5560293,0.21308877,0.5061175,0.23485081,0.037842635,0.39624253,0.2739874,0.16294877,0.22899897,0.19524355,0.114448845,0.25785115,0.114967816,0.14287487,0.23367868,0.053342216,0.111384764,0.17874613,0.06736608,0.14492333,0.18458843,0.053538967,0.1260118,0.18211377,0.07113549,0.16572833,0.1198041,0.04550101,0.1198041,0.16572833,0.07113549,0.18211377,0.1260118,0.053538967,0.18458843,0.14492333,0.06736608,0.17874613,0.111384764,0.053342216,0.23367868,0.14287487,0.114967816,0.25785115,0.114448845,0.19524355,0.22899897,0.16294877,0.2739874,0.39624253,0.037842635,0.23485081,0.5061175,0.21308877,0.5560293,0.85096174,0.20104346,1.5572417,2.975842,hh
0.21793379,3.2419956,1.7862014,0.16756195,0.951539,0.7425306,0.27970073,0.62516385,0.3436945,0.06543496,0.42468777,0.32238883,0.21110743,0.21427688,0.2422476,0.12546732,0.27054718,0.15931286,0.14662308,0.23736626,0.17127326,0.12237416,0.1863775,0.14801076,0.1310971,0.16896567,0.096377954,0.14092094,0.2291119,0.12719643,0.10055216,0.1312544,0.107789166,0.1312544,0.10055216,0.12719643,0.2291119,0.14092094,0.096377954,0.16896567,0.1310971,0.14801076,0.1863775,0.12237416,0.17127326,0.23736626,0.14662308,0.15931286,0.27054718,0.12546732,0.2422476,0.21427688,0.21110743,0.32238883,0.42468777,0.06543496,0.3436945,0.62516385,0.27970073,0.7425306,0.951539,0.16756195,1.7862014,3.2419956,hh
4.137938,2.1255069,1.2130874,0.18096277,0.5191975,0.61671066,0.11403584,0.5099697,0.19093622,0.0657631,0.30149356,0.1923859,0.12119954,0.12564015,0.23368868,0.06616099,0.19517188,0.15331449,0.082457334,0.17344263,0.055466104,0.08754131,0.13399571,0.07977766,0.09293146,0.11544913,0.08387147,0.108900696,0.115085445,0.06577075,0.10511445,0.10672468,0.09002994,0.10672468,0.10511445,0.06577075,0.115085445,0.108900696,0.08387147,0.11544913,0.09293146,0.07977766,0.13399571,0.08754131,0.055466104,0.17344263,0.082457334,0.15331449,0.19517188,0.06616099,0.23368868,0.12564015,0.12119954,0.1923859,0.30149356,0.0657631,0.19093622,0.5099697,0.11403584,0.61671066,0.5191975,0.18096277,1.2130874,2.1255069,hh
2.4862175,3.0734465,1.5255635,0.27438688,0.7590153,0.5015641,0.053280905,0.5691306,0.36960468,0.24974807,0.33580887,0.21383211,0.07472244,0.34939036,0.14998859,0.12361664,0.22250004,0.13653687,0.14456102,0.21641034,0.06829509,0.1410573,0.20845291,0.096395686,0.09193828,0.167953,0.060878135,0.17517407,0.18223293,0.039344702,0.14209107,0.13191545,0.006281146,0.13191545,0.14209107,0.039344702,0.18223293,0.17517407,0.060878135,0.167953,0.09193828,0.096395686,0.20845291,0.1410573,0.06829509,0.21641034,0.14456102,0.13653687,0.22250004,0.12361664,0.14998859,0.34939036,0.07472244,0.21383211,0.33580887,0.24974807,0.36960468,0.5691306,0.053280905,0.5015641,0.7590153,0.27438688,1.5255635,3.0734465,hh
2.4482315,2.8656511,0.6959866,0.34494066,0.6190494,0.8824419,0.32447857,1.2966635,0.8381792,0.3607801,0.82672495,0.4083115,0.11543182,0.15325016,0.21244138,0.050182883,0.081745215,0.06352401,0.16790146,0.26298448,0.13425112,0.18976355,0.27611637,0.17907782,0.21226746,0.21704496,0.122151725,0.0773356,0.108050056,0.10598916,0.18141784,0.24990843,0.14865407,0.24990843,0.18141784,0.10598916,0.108050056,0.0773356,0.122151725,0.21704496,0.21226746,0.17907782,0.27611637,0.18976355,0.13425112,0.26298448,0.16790146,0.06352401,0.081745215,0.050182883,0.21244138,0.15325016,0.11543182,0.4083115,0.82672495,0.3607801,0.8381792,1.2966635,0.32447857,0.8824419,0.6190494,0.34494066,0.6959866,2.8656511,hu
2.6896074,2.43983,0.42440942,0.31250608,1.5719099,1.344444,0.45314106,1.1403861,0.522694,0.14954664,0.15073135,0.105465055,0.1795897,0.43497613,0.37193012,0.2162245,0.4597519,0.24943912,0.15793256,0.1282735,0.103315234,0.08515824,0.1552467,0.11312324,0.12282594,0.22033493,0.06080449,0.116976224,0.11120442,0.01023328,0.25145113,0.13861214,0.028788634,0.13861214,0.25145113,0.01023328,0.11120442,0.116976224,0.06080449,0.22033493,0.12282594,0.11312324,0.1552467,0.08515824,0.103315234,0.1282735,0.15793256,0.24943912,0.4597519,0.2162245,0.37193012,0.43497613,0.1795897,0.105465055,0.15073135,0.14954664,0.522694,1.1403861,0.45314106,1.344444,1.5719099,0.31250608,0.42440942,2.43983,hu
1.801758,2.859954,0.4966453,0.5274593,1.2515892,1.288264,0.41847128,1.30835,0.73029697,0.118141934,0.17057505,0.11746936,0.1835982,0.24367426,0.24652214,0.15020902,0.32890427,0.21382098,0.094405845,0.17801969,0.107998975,0.1326576,0.2785061,0.091529675,0.15661266,0.2578894,0.1310765,0.21161047,0.1784464,0.045477293,0.112617694,0.11068806,0.05013709,0.11068806,0.112617694,0.045477293,0.1784464,0.21161047,0.1310765,0.2578894,0.15661266,0.091529675,0.2785061,0.1326576,0.107998975,0.17801969,0.094405845,0.21382098,0.32890427,0.15020902,0.24652214,0.24367426,0.1835982,0.11746936,0.17057505,0.118141934,0.73029697,1.30835,0.41847128,1.288264,1.2515892,0.5274593,0.4966453,2.859954,hu
3.8765972,1.9706403,0.59605986,0.19192633,0.93778753,1.0109986,0.2749009,1.11027,0.7397451,0.21142943,0.35764006,0.17499126,0.17777264,0.22171682,0.085755385,0.23166236,0.34417143,0.19691466,0.12724115,0.1799881,0.113626935,0.07315131,0.13883308,0.122156695,0.13248955,0.22537428,0.063075565,0.12968796,0.16045955,0.06440219,0.08680572,0.03170639,0.10715355,0.03170639,0.08680572,0.06440219,0.16045955,0.12968796,0.063075565,0.22537428,0.13248955,0.122156695,0.13883308,0.07315131,0.113626935,0.1799881,0.12724115,0.19691466,0.34417143,0.23166236,0.085755385,0.22171682,0.17777264,0.17499126,0.35764006,0.21142943,0.7397451,1.11027,0.2749009,1.0109986,0.93778753,0.19192633,0.59605986,1.9706403,hu
2.9191315,2.1910238,1.3941431,0.32473305,1.6483827,0.7332129,0.13933426,0.79519325,0.80562764,0.26546866,0.4119098,0.036460824,0.23399271,0.49551645,0.2651022,0.026052784,0.21492723,0.04307925,0.15617898,0.19928056,0.086291805,0.19250417,0.29385263,0.08383974,0.08617986,0.110655844,0.027369086,0.19484885,0.20721343,0.12824963,0.12347956,0.14435786,0.13650307,0.14435786,0.12347956,0.12824963,0.20721343,0.19484885,0.027369086,0.110655844,0.08617986,0.08383974,0.29385263,0.19250417,0.086291805,0.19928056,0.15617898,0.04307925,0.21492723,0.026052784,0.2651022,0.49551645,0.23399271,0.036460824,0.4119098,0.26546866,0.80562764,0.79519325,0.13933426,0.7332129,1.6483827,0.32473305,1.3941431,2.1910238,hu
2.5806966,2.8258114,0.8986831,0.21754292,0.53564304,0.7502151,0.24045946,1.142136,0.82301956,0.40219048,0.8243243,0.39822203,0.21826202,0.17731291,0.04424889,0.157067,0.37469628,0.12546037,0.20967962,0.2124626,0.19217655,0.17028213,0.27890489,0.13991748,0.18845354,0.28968558,0.024783088,0.1273332,0.10872658,0.025618162,0.090996996,0.14958344,0.033761214,0.14958344,0.090996996,0.025618162,0.10872658,0.1273332,0.024783088,0.28968558,0.18845354,0.13991748,0.27890489,0.17028213,0.19217655,0.2124626,0.20967962,0.12546037,0.37469628,0.157067,0.04424889,0.17731291,0.21826202,0.39822203,0.8243243,0.40219048,0.82301956,1.142136,0.24045946,0.7502151,0.53564304,0.21754292,0.8986831,2.8258114,hu
2.634423,2.7326577,0.90079945,0.14158465,0.51037925,0.65090936,0.23662506,1.1640528,0.8322281,0.39292547,1.011945,0.5579784,0.27412727,0.46432996,0.26943266,0.13002665,0.13775952,0.10558127,0.18397997,0.27391142,0.17087875,0.22674327,0.33653012,0.16694601,0.23410828,0.30404478,0.072746865,0.11275235,0.05245291,0.011055196,0.19930975,0.19869499,0.0011216106,0.19869499,0.19930975,0.011055196,0.05245291,0.11275235,0.072746865,0.30404478,0.23410828,0.16694601,0.33653012,0.22674327,0.17087875,0.27391142,0.18397997,0.10558127,0.13775952,0.13002665,0.26943266,0.46432996,0.27412727,0.5579784,1.011945,0.39292547,0.8322281,1.1640528,0.23662506,0.65090936,0.51037925,0.14158465,0.90079945,2.7326577,hu
1.8358558,3.0435724,0.7686818,0.1994916,0.66733223,0.96120507,0.42539743,1.1919352,0.84233147,0.36011547,0.60769826,0.26192868,0.08743071,0.3876433,0.29383865,0.22718202,0.61554086,0.33146992,0.20165925,0.2605046,0.1295141,0.06891421,0.14368081,0.054000188,0.1641684,0.24731147,0.08685099,0.091948114,0.11028757,0.052927036,0.18398535,0.19623873,0.05783902,0.19623873,0.18398535,0.052927036,0.11028757,0.091948114,0.08685099,0.24731147,0.1641684,0.054000188,0.14368081,0.06891421,0.1295141,0.2605046,0.20165925,0.33146992,0.61554086,0.22718202,0.29383865,0.3876433,0.08743071,0.26192868,0.60769826,0.36011547,0.84233147,1.1919352,0.42539743,0.96120507,0.66733223,0.1994916,0.7686818,3.0435724,hu
4.1789527,1.7846122,0.63711864,0.09214241,0.8425859,0.7862891,0.24381211,0.9707146,0.81071794,0.21798775,0.42561042,0.2604921,0.20898548,0.42108816,0.25569493,0.25579956,0.44637656,0.2704487,0.15556914,0.21507886,0.13072358,0.028966736,0.038361732,0.092877835,0.11204061,0.16258039,0.12646312,0.059158944,0.06916491,0.06920076,0.1468078,0.12604967,0.124987625,0.12604967,0.1468078,0.06920076,0.06916491,0.059158944,0.12646312,0.16258039,0.11204061,0.092877835,0.038361732,0.028966736,0.13072358,0.21507886,0.15556914,0.2704487,0.44637656,0.25579956,0.25569493,0.42108816,0.20898548,0.2604921,0.42561042,0.21798775,0.81071794,0.9707146,0.24381211,0.7862891,0.8425859,0.09214241,0.63711864,1.7846122,hu
2.988299,1.9757905,0.78441685,0.03789832,1.896026,1.368688,0.25530154,0.46961644,0.40682864,0.32117087,0.9353765,0.56258553,0.12813464,0.051594052,0.023339244,0.21700406,0.22578438,0.14271216,0.13648096,0.36489117,0.110480726,0.13291727,0.10254097,0.04302798,0.13109253,0.18800394,0.026178896,0.16909349,0.22311959,0.03592547,0.15343401,0.11297882,0.0029536164,0.11297882,0.15343401,0.03592547,0.22311959,0.16909349,0.026178896,0.18800394,0.13109253,0.04302798,0.10254097,0.13291727,0.110480726,0.36489117,0.13648096,0.14271216,0.22578438,0.21700406,0.023339244,0.051594052,0.12813464,0.56258553,0.9353765,0.32117087,0.40682864,0.46961644,0.25530154,1.368688,1.896026,0.03789832,0.78441685,1.9757905,hu
3.4293635,2.5364296,0.48727742,0.057185397,0.69383156,0.83716846,0.2679364,1.0186242,0.74703026,0.32333857,0.47670665,0.3347571,0.07768898,0.27352163,0.15376383,0.15103067,0.24824946,0.11083383,0.12710817,0.19134603,0.044559333,0.18102215,0.28263062,0.070399694,0.18607356,0.19865096,0.031087106,0.066180326,0.1305027,0.027135318,0.088376105,0.08226056,0.0014954831,0.08226056,0.088376105,0.027135318,0.1305027,0.066180326,0.031087106,0.19865096,0.18607356,0.070399694,0.28263062,0.18102215,0.044559333,0.19134603,0.12710817,0.11083383,0.24824946,0.15103067,0.15376383,0.27352163,0.07768898,0.3347571,0.47670665,0.32333857,0.74703026,1.0186242,0.2679364,0.83716846,0.69383156,0.057185397,0.48727742,2.5364296,hu
3.377357,1.6814004,0.5318461,0.1921641,1.9321413,1.4628075,0.2756594,0.6687384,0.36529103,0.25179577,0.61570865,0.28537545,0.19752166,0.1352884,0.3552045,0.13279314,0.28893936,0.09349704,0.1455667,0.27375206,0.0317091,0.13684012,0.12053133,0.122144274,0.08061786,0.14896263,0.055696215,0.1983876,0.22822277,0.09472651,0.10433437,0.11552201,0.032490067,0.11552201,0.10433437,0.09472651,0.22822277,0.1983876,0.055696215,0.14896263,0.08061786,0.122144274,0.12053133,0.13684012,0.0317091,0.27375206,0.1455667,0.09349704,0.28893936,0.13279314,0.3552045,0.1352884,0.19752166,0.28537545,0.61570865,0.25179577,0.36529103,0.6687384,0.2756594,1.4628075,1.9321413,0.1921641,0.5318461,1.6814004,hu
0.018581776,2.4464538,1.4231151,1.2065204,1.717699,1.482981,0.73086387,0.4899516,0.17127268,0.0873159,0.54753655,0.41300294,0.22725148,0.22434668,0.29567486,0.21749069,0.20904213,0.16428098,0.061975397,0.2796923,0.20814517,0.16502963,0.19679826,0.21372573,0.16395448,0.13800201,0.14385806,0.1604844,0.24061008,0.17202969,0.14605749,0.10690145,0.17882608,0.10690145,0.14605749,0.17202969,0.24061008,0.1604844,0.14385806,0.13800201,0.16395448,0.21372573,0.19679826,0.16502963,0.20814517,0.2796923,0.061975397,0.16428098,0.20904213,0.21749069,0.29567486,0.22434668,0.22725148,0.41300294,0.54753655,0.0873159,0.17127268,0.4899516,0.73086387,1.482981,1.717699,1.2065204,1.4231151,2.4464538,hu
3.8665397,0.8332827,0.3674081,0.2675379,2.0635786,1.3690199,0.22119236,0.56277096,0.23851901,0.31830838,0.5806617,0.37045005,0.17436045,0.20023322,0.29711854,0.1511117,0.110805035,0.079864845,0.08052203,0.23687647,0.16562103,0.142676,0.09623077,0.15151747,0.048848785,0.08461792,0.09634735,0.091446854,0.1274786,0.15155016,0.08090739,0.08327013,0.08864659,0.08327013,0.08090739,0.15155016,0.1274786,0.091446854,0.09634735,0.08461792,0.048848785,0.15151747,0.09623077,0.142676,0.16562103,0.23687647,0.08052203,0.079864845,0.110805035,0.1511117,0.29711854,0.20023322,0.17436045,0.37045005,0.5806617,0.31830838,0.23851901,0.56277096,0.22119236,1.3690199,2.0635786,0.2675379,0.3674081,0.8332827,hu
3.438374,1.6959431,1.2116338,0.12381274,1.8292959,0.9583688,0.031993292,0.76289374,0.7245457,0.19025624,0.28011268,0.10228868,0.2638175,0.40137807,0.20391929,0.064240195,0.33865193,0.190297,0.13345917,0.098022625,0.056439247,0.20201176,0.25777274,0.11482263,0.05380135,0.15085909,0.066340044,0.12646772,0.07407891,0.047283605,0.18690625,0.15631962,0.034733333,0.15631962,0.18690625,0.047283605,0.07407891,0.12646772,0.066340044,0.15085909,0.05380135,0.11482263,0.25777274,0.20201176,0.056439247,0.098022625,0.13345917,0.190297,0.33865193,0.064240195,0.20391929,0.40137807,0.2638175,0.10228868,0.28011268,0.19025624,0.7245457,0.76289374,0.031993292,0.9583688,1.8292959,0.12381274,1.2116338,1.6959431,hu
3.491203,2.3648207,1.0839375,0.13154763,0.3694693,0.27342278,0.17816664,0.91470045,0.717162,0.2839259,1.000142,0.72513294,0.26265493,0.7017277,0.43416756,0.2183309,0.46899915,0.21865045,0.3136603,0.5937062,0.18780746,0.26219776,0.4594333,0.14831276,0.11245573,0.09739542,0.07179407,0.17914058,0.16619937,0.07253597,0.09043194,0.092427805,0.056979112,0.092427805,0.09043194,0.07253597,0.16619937,0.17914058,0.07179407,0.09739542,0.11245573,0.14831276,0.4594333,0.26219776,0.18780746,0.5937062,0.3136603,0.21865045,0.46899915,0.2183309,0.43416756,0.7017277,0.26265493,0.72513294,1.000142,0.2839259,0.717162,0.91470045,0.17816664,0.27342278,0.3694693,0.13154763,1.0839375,2.3648207,hu
2.4368281,2.7707806,0.9592093,0.22621827,0.5988465,0.7251472,0.3193639,0.9359303,0.83764565,0.2947705,0.57461214,0.4406527,0.15848373,0.12431087,0.22764626,0.2420115,0.507843,0.3234075,0.35557696,0.45078683,0.2509191,0.26313335,0.13511916,0.08756717,0.030991465,0.15653607,0.07439771,0.16916278,0.24142945,0.083551094,0.17502923,0.18365018,0.11369646,0.18365018,0.17502923,0.083551094,0.24142945,0.16916278,0.07439771,0.15653607,0.030991465,0.08756717,0.13511916,0.26313335,0.2509191,0.45078683,0.35557696,0.3234075,0.507843,0.2420115,0.22764626,0.12431087,0.15848373,0.4406527,0.57461214,0.2947705,0.83764565,0.9359303,0.3193639,0.7251472,0.5988465,0.22621827,0.9592093,2.7707806,hu
0.89285934,2.9633448,1.3191538,0.41527838,0.85548776,0.9168756,0.3064438,1.0405136,0.8642282,0.46479312,0.48353645,0.2410603,0.30328083,0.5724541,0.64780277,0.4547508,0.9044385,0.5309866,0.45763093,0.4718585,0.20541823,0.23591536,0.4785637,0.3396971,0.3240182,0.48761702,0.13119923,0.23800589,0.1129428,0.19768345,0.0802863,0.1572673,0.018357418,0.1572673,0.0802863,0.19768345,0.1129428,0.23800589,0.13119923,0.48761702,0.3240182,0.3396971,0.4785637,0.23591536,0.20541823,0.4718585,0.45763093,0.5309866,0.9044385,0.4547508,0.64780277,0.5724541,0.30328083,0.2410603,0.48353645,0.46479312,0.8642282,1.0405136,0.3064438,0.9168756,0.85548776,0.41527838,1.3191538,2.9633448,hu
3.49139,2.023785,0.9488216,0.09649826,0.7166001,0.6863467,0.05143975,0.8353591,0.9406503,0.12528767,0.40657622,0.4379666,0.16883999,0.4956114,0.44290057,0.21261358,0.5563849,0.6884384,0.24807261,0.34876382,0.3486342,0.19943099,0.16377898,0.11185251,0.08998714,0.15417252,0.16725874,0.12207985,0.061459877,0.15667266,0.13082412,0.14766583,0.32897574,0.14766583,0.13082412,0.15667266,0.061459877,0.12207985,0.16725874,0.15417252,0.08998714,0.11185251,0.16377898,0.19943099,0.3486342,0.34876382,0.24807261,0.6884384,0.5563849,0.21261358,0.44290057,0.4956114,0.16883999,0.4379666,0.40657622,0.12528767,0.9406503,0.8353591,0.05143975,0.6863467,0.7166001,0.09649826,0.9488216,2.023785,hu
